limit_bal,gender,education,marriage,age,pay_0,bill_amt1,avg_bill,pay_amt1,payment,leak_prediction
280000.0,1.0,1,2.0,33.0,-1.0,898.0,-56043.166666666664,898.0,1.0,0.0
50000.0,2.0,2,2.0,22.0,1.0,0.0,0.0,0.0,1.0,1.0
30000.0,1.0,2,1.0,43.0,3.0,1700.0,2162.0,1100.0,0.0,1.0
10000.0,1.0,2,2.0,27.0,0.0,7015.0,9474.666666666666,3507.0,1.0,1.0
130000.0,1.0,1,2.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0
200000.0,1.0,1,2.0,31.0,0.0,194353.0,163159.66666666666,9000.0,0.0,0.0
120000.0,2.0,2,1.0,29.0,-1.0,1686.0,1294.1666666666667,657.0,0.0,0.0
210000.0,2.0,2,1.0,36.0,0.0,143225.0,143074.66666666666,6483.0,0.0,0.0
280000.0,2.0,1,1.0,36.0,0.0,58983.0,45606.666666666664,2755.0,0.0,0.0
300000.0,1.0,1,2.0,34.0,1.0,0.0,7566.666666666667,0.0,1.0,1.0
100000.0,1.0,2,2.0,37.0,0.0,99209.0,77141.83333333333,3490.0,0.0,0.0
440000.0,2.0,1,2.0,36.0,-2.0,0.0,0.0,0.0,0.0,0.0
50000.0,2.0,3,1.0,40.0,0.0,49941.0,25716.833333333332,2400.0,0.0,0.0
20000.0,2.0,1,2.0,25.0,0.0,11968.0,16407.833333333332,2800.0,1.0,1.0
200000.0,2.0,1,2.0,27.0,-1.0,871.0,3039.3333333333335,665.0,0.0,0.0
110000.0,2.0,2,2.0,26.0,-2.0,432.0,2143.3333333333335,3220.0,0.0,0.0
500000.0,2.0,2,1.0,36.0,-1.0,10483.0,7921.5,23962.0,0.0,0.0
300000.0,2.0,2,1.0,27.0,1.0,0.0,869.1666666666666,5215.0,0.0,1.0
30000.0,1.0,3,1.0,55.0,2.0,9720.0,12143.833333333334,1200.0,1.0,1.0
60000.0,2.0,1,2.0,27.0,-1.0,20847.0,10985.333333333334,13809.0,0.0,0.0
400000.0,2.0,2,1.0,38.0,-1.0,3697.0,3525.5,1000.0,0.0,0.0
180000.0,2.0,2,1.0,34.0,0.0,143301.0,137944.33333333334,7000.0,0.0,0.0
20000.0,1.0,1,2.0,40.0,0.0,10934.0,13174.5,3000.0,0.0,1.0
200000.0,2.0,3,1.0,49.0,-1.0,52439.0,55507.833333333336,0.0,1.0,0.0
100000.0,1.0,1,2.0,27.0,0.0,55734.0,32417.166666666668,1631.0,0.0,0.0
60000.0,1.0,2,2.0,23.0,0.0,49507.0,28588.666666666668,1970.0,1.0,0.0
110000.0,2.0,2,2.0,36.0,0.0,47819.0,50636.166666666664,2200.0,0.0,0.0
260000.0,2.0,3,1.0,53.0,1.0,0.0,337.5,165.0,0.0,1.0
50000.0,2.0,3,1.0,46.0,3.0,48522.0,35586.0,3754.0,0.0,1.0
180000.0,1.0,2,2.0,29.0,1.0,-2.0,-2.0,0.0,0.0,1.0
110000.0,1.0,2,2.0,29.0,1.0,58362.0,51891.0,2500.0,1.0,1.0
340000.0,2.0,1,2.0,27.0,0.0,172180.0,153856.16666666666,21105.0,0.0,0.0
50000.0,1.0,2,2.0,24.0,-1.0,1399.0,5275.0,1070.0,0.0,0.0
230000.0,2.0,2,1.0,28.0,0.0,26361.0,9221.166666666666,1710.0,1.0,0.0
360000.0,2.0,2,2.0,32.0,0.0,93029.0,95901.5,10000.0,0.0,0.0
210000.0,1.0,2,2.0,43.0,1.0,0.0,26783.166666666668,0.0,0.0,1.0
220000.0,2.0,2,1.0,41.0,-1.0,650.0,562.5,325.0,1.0,0.0
60000.0,2.0,2,1.0,34.0,2.0,24898.0,28347.0,3800.0,1.0,1.0
340000.0,1.0,2,1.0,55.0,-2.0,50396.0,22927.666666666668,44665.0,0.0,0.0
150000.0,1.0,1,1.0,40.0,2.0,99855.0,104009.16666666667,5200.0,0.0,1.0
200000.0,2.0,2,1.0,37.0,1.0,-179.0,7898.333333333333,1000.0,1.0,1.0
130000.0,2.0,2,2.0,40.0,0.0,9559.0,11085.666666666666,3000.0,1.0,0.0
60000.0,2.0,1,2.0,28.0,1.0,10540.0,16044.333333333334,0.0,0.0,1.0
400000.0,2.0,2,1.0,43.0,1.0,0.0,13331.333333333334,0.0,0.0,1.0
20000.0,1.0,1,2.0,27.0,0.0,20571.0,19457.833333333332,1323.0,0.0,1.0
190000.0,2.0,1,2.0,28.0,0.0,143464.0,152145.83333333334,5795.0,0.0,0.0
260000.0,2.0,1,2.0,30.0,0.0,156882.0,158850.0,10000.0,0.0,0.0
140000.0,2.0,2,2.0,31.0,-2.0,390.0,65.0,0.0,0.0,0.0
50000.0,2.0,2,1.0,31.0,0.0,46512.0,39013.333333333336,1974.0,1.0,1.0
120000.0,2.0,1,2.0,34.0,-1.0,882.0,2831.0,6900.0,0.0,0.0
240000.0,2.0,2,2.0,30.0,-2.0,92.0,61.333333333333336,92.0,0.0,0.0
50000.0,1.0,2,2.0,36.0,0.0,5916.0,3141.1666666666665,1212.0,0.0,1.0
200000.0,2.0,1,2.0,29.0,-1.0,2393.0,12778.166666666666,0.0,0.0,0.0
180000.0,1.0,1,1.0,39.0,0.0,274731.0,153467.0,11000.0,0.0,0.0
180000.0,2.0,1,2.0,26.0,0.0,145403.0,122474.5,5440.0,0.0,0.0
160000.0,2.0,1,2.0,29.0,-1.0,3097.0,1638.6666666666667,0.0,0.0,0.0
100000.0,2.0,2,2.0,26.0,-1.0,1370.0,3203.8333333333335,4210.0,0.0,0.0
50000.0,2.0,2,2.0,29.0,0.0,47081.0,45576.5,3000.0,1.0,0.0
140000.0,2.0,2,2.0,31.0,0.0,138119.0,139987.33333333334,6600.0,0.0,0.0
30000.0,2.0,2,2.0,26.0,0.0,17893.0,19648.333333333332,1411.0,1.0,0.0
90000.0,1.0,1,2.0,26.0,0.0,39128.0,14430.333333333334,1541.0,0.0,0.0
200000.0,1.0,1,1.0,36.0,1.0,-14386.0,-4465.833333333333,10118.0,0.0,1.0
380000.0,1.0,1,2.0,30.0,1.0,0.0,0.0,0.0,1.0,1.0
80000.0,2.0,2,2.0,43.0,0.0,77057.0,50525.333333333336,3177.0,0.0,0.0
50000.0,1.0,3,1.0,58.0,2.0,15899.0,18202.666666666668,3400.0,0.0,1.0
180000.0,1.0,2,1.0,45.0,-1.0,27679.0,29546.333333333332,1481.0,1.0,0.0
240000.0,2.0,2,2.0,26.0,0.0,141315.0,120823.33333333333,6349.0,0.0,0.0
380000.0,1.0,2,2.0,34.0,0.0,194314.0,180426.83333333334,9010.0,0.0,0.0
110000.0,2.0,4,2.0,24.0,0.0,83755.0,81276.0,3000.0,0.0,0.0
260000.0,1.0,1,1.0,34.0,-1.0,49657.0,22947.833333333332,291.0,0.0,0.0
500000.0,2.0,2,2.0,23.0,4.0,507726.0,487775.5,10000.0,1.0,1.0
320000.0,2.0,2,2.0,30.0,0.0,71305.0,72719.66666666667,2589.0,0.0,0.0
50000.0,1.0,2,2.0,32.0,4.0,45734.0,41476.5,0.0,0.0,1.0
110000.0,1.0,1,1.0,40.0,1.0,0.0,749.6666666666666,0.0,1.0,1.0
230000.0,2.0,1,2.0,35.0,-2.0,761.0,552.3333333333334,300.0,0.0,0.0
330000.0,2.0,2,1.0,56.0,1.0,-9.0,2606.6666666666665,1529.0,0.0,1.0
50000.0,2.0,2,1.0,61.0,0.0,47166.0,36383.666666666664,3000.0,0.0,1.0
10000.0,1.0,2,2.0,24.0,-1.0,2887.0,2458.6666666666665,0.0,0.0,0.0
300000.0,1.0,1,1.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0
20000.0,2.0,2,1.0,32.0,3.0,20631.0,15555.166666666666,0.0,1.0,1.0
180000.0,1.0,2,1.0,36.0,2.0,83538.0,13923.0,0.0,1.0,1.0
160000.0,1.0,1,2.0,30.0,-1.0,99.0,10246.666666666666,2977.0,0.0,0.0
90000.0,2.0,1,2.0,34.0,0.0,34302.0,42296.0,1640.0,0.0,0.0
30000.0,1.0,3,3.0,54.0,0.0,22987.0,23523.333333333332,2500.0,0.0,1.0
180000.0,1.0,1,1.0,46.0,0.0,173267.0,139364.33333333334,8100.0,0.0,0.0
30000.0,1.0,3,1.0,58.0,0.0,19143.0,21045.333333333332,1640.0,0.0,1.0
30000.0,1.0,2,1.0,43.0,1.0,20518.0,22043.0,0.0,0.0,1.0
140000.0,2.0,1,2.0,28.0,-1.0,10833.0,7504.0,14000.0,0.0,0.0
210000.0,1.0,1,2.0,30.0,0.0,69937.0,54577.5,3500.0,0.0,0.0
50000.0,1.0,2,2.0,31.0,0.0,20526.0,13991.833333333334,2000.0,1.0,1.0
130000.0,2.0,2,2.0,29.0,0.0,89055.0,78729.83333333333,4200.0,0.0,0.0
50000.0,2.0,2,1.0,37.0,2.0,1894.0,2732.8333333333335,1500.0,1.0,1.0
140000.0,1.0,3,1.0,36.0,0.0,100594.0,89732.16666666667,3000.0,0.0,0.0
170000.0,2.0,2,2.0,28.0,-1.0,2948.0,4895.333333333333,1105.0,1.0,0.0
80000.0,1.0,2,2.0,25.0,0.0,22619.0,17875.166666666668,10010.0,0.0,0.0
410000.0,2.0,4,1.0,42.0,0.0,338106.0,290242.3333333333,15000.0,0.0,0.0
80000.0,2.0,1,2.0,29.0,1.0,0.0,13333.333333333334,80000.0,0.0,0.0
80000.0,1.0,3,1.0,73.0,-1.0,63144.0,69364.0,3500.0,1.0,0.0
150000.0,1.0,2,1.0,43.0,0.0,153249.0,157349.83333333334,7900.0,0.0,0.0
260000.0,1.0,1,1.0,30.0,-1.0,1131.0,431.0,291.0,1.0,0.0
350000.0,1.0,1,1.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0
280000.0,2.0,2,1.0,39.0,1.0,-1312.0,29159.0,38621.0,1.0,1.0
310000.0,1.0,2,1.0,44.0,0.0,103797.0,83905.66666666667,4400.0,0.0,0.0
140000.0,2.0,2,2.0,29.0,0.0,20110.0,19728.166666666668,3000.0,0.0,0.0
360000.0,1.0,1,1.0,51.0,-1.0,38000.0,10500.0,25000.0,0.0,0.0
140000.0,2.0,1,2.0,27.0,0.0,142428.0,143057.5,10000.0,0.0,0.0
100000.0,1.0,1,2.0,38.0,0.0,40810.0,40130.5,2502.0,0.0,1.0
50000.0,2.0,2,2.0,22.0,-2.0,0.0,246.66666666666666,0.0,0.0,0.0
210000.0,2.0,2,1.0,30.0,0.0,104701.0,94543.16666666667,4002.0,0.0,0.0
120000.0,2.0,2,2.0,25.0,2.0,120298.0,117299.66666666667,4007.0,0.0,1.0
240000.0,1.0,1,2.0,29.0,0.0,156362.0,111151.16666666667,5233.0,0.0,0.0
60000.0,2.0,3,3.0,42.0,0.0,41322.0,30834.5,1488.0,0.0,0.0
150000.0,1.0,1,2.0,41.0,-1.0,1464.0,1183.0,2091.0,1.0,0.0
30000.0,1.0,2,1.0,48.0,0.0,27879.0,26923.833333333332,1774.0,0.0,1.0
160000.0,2.0,1,2.0,29.0,2.0,160432.0,162469.16666666666,7500.0,1.0,1.0
200000.0,1.0,1,1.0,52.0,-2.0,3858.0,15351.333333333334,2690.0,0.0,0.0
120000.0,2.0,2,1.0,25.0,0.0,26476.0,7978.166666666667,6000.0,0.0,0.0
500000.0,1.0,1,1.0,37.0,1.0,507062.0,411076.3333333333,325.0,0.0,0.0
320000.0,2.0,1,2.0,27.0,0.0,55607.0,60852.5,11404.0,0.0,0.0
280000.0,1.0,1,2.0,31.0,0.0,168382.0,173955.33333333334,10000.0,0.0,0.0
60000.0,2.0,1,2.0,23.0,1.0,29332.0,30938.166666666668,0.0,1.0,1.0
200000.0,2.0,1,1.0,38.0,-1.0,190.0,42.833333333333336,0.0,0.0,0.0
230000.0,2.0,1,1.0,32.0,1.0,0.0,1933.3333333333333,0.0,0.0,1.0
230000.0,2.0,2,2.0,27.0,1.0,13668.0,10722.0,0.0,1.0,1.0
480000.0,2.0,3,1.0,41.0,-2.0,14867.0,48748.166666666664,26734.0,0.0,0.0
50000.0,2.0,3,1.0,35.0,-1.0,22500.0,4583.333333333333,5000.0,0.0,0.0
200000.0,2.0,1,2.0,31.0,-2.0,7184.0,3881.0,17507.0,0.0,0.0
50000.0,2.0,1,2.0,30.0,0.0,14811.0,17449.0,2000.0,0.0,1.0
50000.0,1.0,2,1.0,48.0,0.0,44338.0,30069.5,3629.0,0.0,1.0
260000.0,2.0,1,2.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0
30000.0,1.0,1,2.0,24.0,2.0,25265.0,27776.833333333332,1500.0,0.0,1.0
440000.0,2.0,1,2.0,29.0,0.0,169661.0,160376.0,8071.0,0.0,0.0
230000.0,2.0,2,2.0,38.0,-1.0,10237.0,2955.5,2795.0,0.0,0.0
200000.0,1.0,2,1.0,38.0,2.0,104978.0,102325.5,4500.0,1.0,1.0
490000.0,2.0,2,1.0,30.0,0.0,192586.0,197503.5,10000.0,0.0,0.0
80000.0,2.0,2,1.0,32.0,-1.0,11262.0,1877.0,0.0,0.0,0.0
20000.0,2.0,3,2.0,49.0,2.0,9551.0,13173.833333333334,3000.0,1.0,1.0
170000.0,2.0,1,2.0,31.0,-1.0,199.0,232.16666666666666,199.0,1.0,0.0
70000.0,1.0,1,2.0,27.0,0.0,70119.0,48900.166666666664,3600.0,0.0,0.0
210000.0,2.0,2,2.0,33.0,0.0,212601.0,127105.5,6000.0,0.0,0.0
90000.0,2.0,2,2.0,25.0,0.0,91894.0,77501.5,3200.0,0.0,0.0
390000.0,2.0,1,2.0,27.0,0.0,304867.0,295478.5,13007.0,1.0,0.0
110000.0,2.0,1,2.0,29.0,0.0,48123.0,50715.333333333336,2500.0,0.0,0.0
580000.0,2.0,1,1.0,36.0,0.0,159760.0,165693.33333333334,6422.0,0.0,0.0
360000.0,1.0,3,1.0,55.0,0.0,9210.0,6116.0,6015.0,0.0,0.0
270000.0,2.0,2,1.0,32.0,1.0,234752.0,226636.83333333334,10000.0,1.0,1.0
60000.0,2.0,1,2.0,27.0,-1.0,14072.0,2445.3333333333335,0.0,0.0,0.0
110000.0,1.0,3,1.0,37.0,0.0,61807.0,61248.333333333336,2300.0,0.0,1.0
50000.0,2.0,1,1.0,25.0,0.0,51044.0,39198.666666666664,2500.0,0.0,1.0
80000.0,2.0,1,2.0,23.0,0.0,77024.0,56516.333333333336,3212.0,1.0,0.0
50000.0,1.0,2,2.0,23.0,-1.0,350.0,4670.666666666667,350.0,0.0,0.0
100000.0,1.0,1,2.0,32.0,0.0,83831.0,88510.0,4000.0,0.0,0.0
30000.0,2.0,1,2.0,26.0,1.0,0.0,689.5,0.0,0.0,1.0
200000.0,2.0,1,2.0,27.0,0.0,122923.0,121803.0,5704.0,0.0,0.0
240000.0,1.0,1,2.0,44.0,0.0,246135.0,217674.16666666666,12026.0,1.0,0.0
220000.0,1.0,2,2.0,34.0,0.0,37304.0,26778.0,1600.0,0.0,0.0
160000.0,2.0,1,2.0,28.0,0.0,146433.0,100194.16666666667,4500.0,0.0,0.0
180000.0,2.0,1,1.0,53.0,-1.0,46122.0,13957.833333333334,1260.0,0.0,0.0
200000.0,1.0,4,1.0,42.0,0.0,38564.0,28391.166666666668,5000.0,0.0,0.0
140000.0,2.0,3,1.0,30.0,0.0,96304.0,76877.66666666667,4505.0,0.0,0.0
380000.0,1.0,1,1.0,51.0,1.0,0.0,0.0,0.0,1.0,1.0
600000.0,1.0,1,1.0,53.0,2.0,467150.0,453090.3333333333,0.0,1.0,1.0
260000.0,1.0,2,2.0,37.0,0.0,255691.0,155988.16666666666,14000.0,0.0,0.0
200000.0,2.0,1,2.0,26.0,0.0,156786.0,27027.5,179.0,0.0,0.0
80000.0,1.0,2,2.0,42.0,0.0,78129.0,55264.333333333336,2500.0,0.0,1.0
40000.0,1.0,2,2.0,39.0,0.0,40034.0,20826.666666666668,2027.0,0.0,1.0
130000.0,1.0,3,2.0,39.0,1.0,71034.0,73326.33333333333,0.0,0.0,1.0
50000.0,1.0,1,2.0,32.0,-1.0,23974.0,16534.333333333332,1800.0,0.0,0.0
230000.0,2.0,2,1.0,41.0,-1.0,819.0,8122.0,18163.0,0.0,0.0
70000.0,1.0,2,1.0,48.0,0.0,50927.0,26097.833333333332,2100.0,1.0,1.0
180000.0,2.0,2,1.0,38.0,0.0,152510.0,139749.33333333334,5657.0,0.0,0.0
80000.0,2.0,2,1.0,36.0,-1.0,1689.0,4689.5,8638.0,0.0,0.0
290000.0,2.0,2,2.0,26.0,0.0,20807.0,41433.833333333336,80000.0,0.0,0.0
230000.0,2.0,1,2.0,28.0,0.0,30141.0,94149.5,120093.0,0.0,0.0
170000.0,2.0,3,3.0,56.0,1.0,0.0,356.8333333333333,0.0,0.0,1.0
230000.0,1.0,1,1.0,59.0,-1.0,208459.0,201767.33333333334,7536.0,1.0,0.0
220000.0,1.0,1,2.0,38.0,0.0,212795.0,198030.16666666666,8909.0,1.0,0.0
230000.0,1.0,2,2.0,32.0,0.0,28114.0,23809.5,1610.0,0.0,0.0
500000.0,1.0,2,1.0,38.0,0.0,59372.0,50146.833333333336,10026.0,0.0,0.0
90000.0,2.0,1,1.0,41.0,-1.0,6160.0,3245.1666666666665,3276.0,0.0,0.0
390000.0,2.0,3,2.0,35.0,0.0,355215.0,310738.3333333333,13802.0,1.0,0.0
400000.0,2.0,2,2.0,41.0,0.0,366193.0,269690.1666666667,14020.0,0.0,0.0
180000.0,1.0,2,1.0,34.0,-1.0,2927.0,1927.1666666666667,2790.0,0.0,0.0
60000.0,1.0,3,1.0,38.0,1.0,29295.0,32007.0,1800.0,0.0,1.0
120000.0,2.0,2,1.0,32.0,-1.0,4158.0,3201.6666666666665,2682.0,0.0,0.0
60000.0,2.0,2,2.0,29.0,0.0,27199.0,27943.0,1900.0,0.0,0.0
50000.0,1.0,1,2.0,44.0,0.0,50893.0,32653.0,1800.0,0.0,1.0
70000.0,2.0,2,1.0,37.0,0.0,66759.0,63433.0,2518.0,0.0,1.0
500000.0,2.0,1,1.0,38.0,-1.0,600.0,458.5,0.0,0.0,0.0
200000.0,1.0,1,2.0,31.0,-2.0,0.0,0.0,0.0,0.0,0.0
250000.0,2.0,2,1.0,40.0,0.0,44930.0,45803.333333333336,120041.0,0.0,0.0
140000.0,1.0,2,2.0,26.0,0.0,131367.0,138747.83333333334,17000.0,1.0,0.0
70000.0,2.0,2,2.0,28.0,0.0,41264.0,28287.333333333332,2112.0,0.0,0.0
90000.0,1.0,3,1.0,48.0,1.0,77604.0,68645.0,1700.0,0.0,1.0
100000.0,2.0,2,1.0,43.0,-1.0,2491.0,1699.6666666666667,1709.0,0.0,0.0
190000.0,1.0,2,1.0,31.0,0.0,177554.0,149033.16666666666,7600.0,0.0,0.0
230000.0,2.0,1,1.0,42.0,-1.0,6865.0,8772.166666666666,15111.0,0.0,0.0
320000.0,1.0,2,1.0,39.0,0.0,93768.0,92703.83333333333,3317.0,0.0,0.0
220000.0,2.0,2,1.0,36.0,-1.0,396.0,670.6666666666666,1648.0,1.0,0.0
260000.0,2.0,1,1.0,34.0,-1.0,16426.0,6331.666666666667,6277.0,0.0,0.0
90000.0,2.0,2,2.0,32.0,-2.0,573.0,95.5,157.0,0.0,0.0
30000.0,2.0,2,1.0,43.0,2.0,28703.0,24034.5,1300.0,0.0,1.0
260000.0,1.0,2,2.0,30.0,0.0,98560.0,111340.0,4000.0,0.0,0.0
170000.0,2.0,2,2.0,28.0,0.0,28304.0,7704.666666666667,4000.0,0.0,0.0
80000.0,2.0,1,1.0,28.0,0.0,8574.0,9829.333333333334,1203.0,1.0,1.0
50000.0,1.0,1,1.0,41.0,-1.0,508.0,389.3333333333333,1000.0,0.0,0.0
200000.0,2.0,3,2.0,47.0,0.0,203183.0,199441.66666666666,7521.0,0.0,0.0
20000.0,1.0,2,2.0,23.0,0.0,16440.0,20648.666666666668,7403.0,0.0,1.0
250000.0,2.0,1,1.0,49.0,-1.0,66.0,303.1666666666667,0.0,0.0,0.0
20000.0,1.0,1,1.0,38.0,0.0,15912.0,19107.0,1623.0,0.0,1.0
30000.0,2.0,2,1.0,38.0,0.0,20344.0,23075.166666666668,2000.0,0.0,1.0
90000.0,2.0,2,1.0,35.0,1.0,23132.0,27123.333333333332,0.0,0.0,1.0
230000.0,2.0,4,2.0,46.0,0.0,221590.0,208195.16666666666,10000.0,0.0,0.0
130000.0,2.0,1,1.0,33.0,0.0,19161.0,17836.166666666668,2000.0,1.0,1.0
30000.0,1.0,4,1.0,53.0,-2.0,0.0,0.0,0.0,0.0,0.0
160000.0,1.0,1,2.0,35.0,-1.0,396.0,533.3333333333334,396.0,0.0,0.0
500000.0,2.0,2,2.0,43.0,-1.0,3959.0,126928.83333333333,0.0,0.0,0.0
180000.0,2.0,2,2.0,28.0,0.0,42238.0,37673.666666666664,2500.0,0.0,0.0
80000.0,2.0,2,1.0,30.0,0.0,21507.0,12637.5,1700.0,0.0,1.0
120000.0,1.0,1,2.0,26.0,-1.0,884.0,1888.3333333333333,0.0,0.0,0.0
130000.0,1.0,2,1.0,31.0,-1.0,1261.0,1085.6666666666667,1261.0,0.0,0.0
120000.0,2.0,2,2.0,35.0,-1.0,240.0,240.0,240.0,1.0,0.0
360000.0,1.0,1,2.0,28.0,-1.0,20223.0,22045.166666666668,53228.0,0.0,0.0
50000.0,1.0,2,2.0,23.0,2.0,29509.0,31543.166666666668,2000.0,1.0,1.0
20000.0,2.0,2,2.0,23.0,0.0,18355.0,17267.833333333332,2900.0,0.0,0.0
100000.0,1.0,3,1.0,56.0,0.0,94265.0,78675.66666666667,2385.0,0.0,1.0
70000.0,1.0,3,1.0,32.0,0.0,68739.0,69186.0,3060.0,0.0,1.0
50000.0,1.0,2,1.0,47.0,0.0,13917.0,18164.666666666668,3000.0,0.0,1.0
10000.0,2.0,2,2.0,22.0,1.0,10250.0,9878.333333333334,0.0,0.0,1.0
290000.0,2.0,1,1.0,34.0,0.0,93844.0,104155.0,6000.0,0.0,0.0
30000.0,2.0,1,1.0,31.0,0.0,16496.0,18400.333333333332,1597.0,0.0,1.0
410000.0,2.0,2,2.0,27.0,1.0,-58.0,39589.333333333336,33049.0,0.0,0.0
360000.0,1.0,1,2.0,28.0,-1.0,1210.0,70799.83333333333,390.0,1.0,0.0
140000.0,2.0,2,1.0,42.0,0.0,111496.0,83579.66666666667,6022.0,1.0,0.0
210000.0,2.0,1,2.0,32.0,0.0,67374.0,71315.5,3200.0,0.0,0.0
220000.0,2.0,2,2.0,27.0,-1.0,1692.0,3349.5,13250.0,0.0,0.0
20000.0,1.0,2,2.0,27.0,1.0,18649.0,19366.833333333332,0.0,0.0,1.0
620000.0,2.0,2,1.0,45.0,2.0,160837.0,163325.0,0.0,1.0,1.0
360000.0,1.0,1,2.0,26.0,1.0,-8.0,707.5,0.0,0.0,1.0
20000.0,2.0,2,2.0,21.0,-1.0,18763.0,8769.0,14410.0,0.0,0.0
50000.0,1.0,2,2.0,23.0,0.0,34549.0,21582.833333333332,2836.0,0.0,0.0
50000.0,1.0,2,3.0,30.0,0.0,97538.0,36389.0,2454.0,0.0,0.0
10000.0,1.0,2,2.0,46.0,0.0,4073.0,6159.166666666667,2400.0,1.0,1.0
100000.0,2.0,3,1.0,50.0,2.0,53849.0,59440.833333333336,2050.0,1.0,1.0
50000.0,1.0,1,2.0,26.0,-2.0,2411.0,1870.5,3068.0,0.0,0.0
60000.0,1.0,2,2.0,25.0,-1.0,480.0,2898.0,1675.0,0.0,0.0
440000.0,2.0,1,2.0,35.0,0.0,330759.0,265163.3333333333,13100.0,0.0,0.0
120000.0,1.0,2,1.0,44.0,0.0,92007.0,70227.0,5417.0,0.0,1.0
50000.0,2.0,1,2.0,52.0,0.0,3257.0,1290.1666666666667,1000.0,0.0,1.0
110000.0,2.0,2,1.0,40.0,1.0,92638.0,96088.83333333333,600.0,0.0,1.0
200000.0,2.0,1,2.0,38.0,-1.0,399.0,147.83333333333334,0.0,0.0,0.0
150000.0,2.0,1,2.0,28.0,1.0,0.0,53.0,0.0,0.0,1.0
30000.0,2.0,2,1.0,36.0,2.0,28778.0,28271.666666666668,0.0,1.0,1.0
100000.0,2.0,1,2.0,24.0,0.0,30092.0,27439.333333333332,1553.0,0.0,0.0
360000.0,2.0,1,1.0,34.0,-1.0,12339.0,9747.0,10000.0,0.0,0.0
390000.0,2.0,1,2.0,31.0,0.0,50620.0,47377.333333333336,5000.0,0.0,0.0
220000.0,2.0,1,1.0,41.0,1.0,-65.0,-87.5,0.0,1.0,1.0
160000.0,2.0,2,2.0,25.0,-2.0,0.0,0.0,0.0,0.0,0.0
230000.0,2.0,1,2.0,28.0,-1.0,2403.0,10576.0,7357.0,0.0,0.0
120000.0,1.0,1,2.0,27.0,0.0,52437.0,41065.833333333336,5024.0,0.0,0.0
100000.0,1.0,3,1.0,52.0,0.0,4657.0,6284.333333333333,1500.0,1.0,1.0
190000.0,2.0,1,2.0,41.0,-1.0,28204.0,12018.666666666666,0.0,1.0,0.0
50000.0,1.0,1,1.0,56.0,0.0,50715.0,36531.833333333336,2500.0,1.0,1.0
240000.0,2.0,1,1.0,42.0,1.0,0.0,1061.6666666666667,6370.0,0.0,1.0
40000.0,2.0,2,2.0,24.0,-2.0,35285.0,37253.0,2000.0,0.0,0.0
630000.0,2.0,2,1.0,47.0,0.0,37850.0,19755.0,38187.0,0.0,0.0
160000.0,2.0,1,1.0,33.0,-2.0,5233.0,2191.5,5401.0,0.0,0.0
110000.0,2.0,2,2.0,32.0,0.0,65299.0,77169.66666666667,11000.0,0.0,0.0
20000.0,1.0,2,2.0,29.0,0.0,17208.0,5937.833333333333,2055.0,0.0,1.0
210000.0,2.0,3,1.0,53.0,0.0,57192.0,60424.0,2800.0,0.0,0.0
270000.0,1.0,1,2.0,34.0,-1.0,5780.0,9587.166666666666,12006.0,0.0,0.0
360000.0,2.0,2,2.0,52.0,-2.0,640.0,781.1666666666666,2231.0,0.0,0.0
60000.0,2.0,2,1.0,42.0,-1.0,631.0,1608.5,2790.0,0.0,0.0
360000.0,1.0,2,2.0,38.0,-1.0,108351.0,79601.16666666667,8005.0,0.0,0.0
390000.0,2.0,1,2.0,45.0,2.0,834.0,1597.1666666666667,1.0,0.0,1.0
250000.0,2.0,3,2.0,35.0,-2.0,7244.0,6272.166666666667,8514.0,0.0,0.0
90000.0,2.0,1,2.0,24.0,0.0,13141.0,17915.333333333332,1600.0,1.0,0.0
360000.0,1.0,1,2.0,28.0,-1.0,7071.0,6318.166666666667,1510.0,0.0,0.0
50000.0,1.0,3,2.0,26.0,0.0,35429.0,25885.5,1537.0,0.0,0.0
270000.0,2.0,1,1.0,40.0,0.0,18751.0,4076.1666666666665,1000.0,0.0,0.0
200000.0,2.0,1,2.0,29.0,1.0,55788.0,15596.333333333334,8394.0,0.0,1.0
50000.0,2.0,2,2.0,23.0,0.0,49809.0,32455.833333333332,2040.0,0.0,0.0
350000.0,1.0,1,2.0,33.0,-1.0,10900.0,4307.333333333333,10530.0,0.0,0.0
160000.0,2.0,2,2.0,60.0,-2.0,3128.0,2341.3333333333335,5156.0,1.0,0.0
80000.0,2.0,3,1.0,49.0,-1.0,3367.0,4353.666666666667,4641.0,0.0,0.0
290000.0,1.0,1,1.0,53.0,2.0,279610.0,270493.3333333333,13000.0,1.0,1.0
270000.0,2.0,1,2.0,28.0,-1.0,475.0,23936.666666666668,475.0,0.0,0.0
80000.0,1.0,1,2.0,31.0,-1.0,5994.0,9205.0,13647.0,0.0,0.0
50000.0,1.0,2,2.0,36.0,0.0,5197.0,6487.5,1300.0,0.0,1.0
30000.0,1.0,2,1.0,35.0,-2.0,7797.0,4103.833333333333,2687.0,0.0,0.0
30000.0,1.0,2,2.0,28.0,1.0,0.0,130.0,780.0,1.0,1.0
